RestaurantID,Restaurant Name,Latitude,Longitude,Address,Type,Cuisines,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,Style,Has_Online_delivery,Has_Table_booking,Has_Wifi,Price,Product_quality(10),Serving_quality(10),Interior_design(10),preference_level
60,Nui Xào Bò - Văn Công Khai,10.976606,106.653342,"78 Văn Công Khai, P. Phú Cường, Thành Phố Thủ Dầu Một, Bình Dương","Quán ăn, ","Thịt Bò, Món nước, ",16:00 - 21:00,16:00 - 21:00,16:00 - 21:00,16:00 - 21:00,16:00 - 21:00,16:00 - 21:00,16:00 - 21:00,"Món Việt, ",no,no,no,20.000 -30.000,7.5,7.3,8.8,high
61,Gà Rán & Burger Lotteria - Pandora City,10.8064,106.634833,"Tầng 4 Pandora City, 1/1 Trường Chinh, P. Tây Thạnh, Quận Tân Phú, TP. HCM","Nhà hàng, ","Thịt Gà, Gà rán, Hamburger, Thịt Bò, Ăn vặt - Ăn nhẹ, Cơm, Thức uống, Nước ngọt, Fastfood - Thức ăn nhanh, ",08:00 - 21:00,08:00 - 21:00,08:00 - 21:00,08:00 - 21:00,08:00 - 21:00,08:00 - 21:00,08:00 - 21:00,"Món Á, Món Hàn, ",no,no,no,35.000 -132.000,0.0,0.0,6.0,low
62,Trái Cây Gọt Sẵn & Nước Ép - Dũng 79,10.7481417,106.7202171,"143/14/20 Đường Tân Mỹ, P.Tân Thuận Tây, Quận 7, TP. HCM","Café/Dessert, ","Trà chanh, Sinh tố - Nước ép, Thức uống, ",10:00 - 23:59,10:00 - 23:59,10:00 - 23:59,10:00 - 23:59,10:00 - 23:59,10:00 - 23:59,10:00 - 23:59,,no,no,no,,10.0,10.0,9.9,high
63,The Library Coffee,10.9822181509491,106.658347249031,"Lầu 2, Yame Shop, 187 Yersin, Thành Phố Thủ Dầu Một, Bình Dương","Café/Dessert, ","Café - Kem, ",08:30 - 22:00,08:30 - 22:00,08:30 - 22:00,08:30 - 22:00,08:30 - 22:00,08:30 - 22:00,08:30 - 22:00,"Món Việt, ",yes,no,yes,9.000 -20.000,6.9,6.8,8.0,moderate
64,Phúc Long Coffee & Tea - SC VivoCity,10.7296716,106.7031452,"Tầng 1 - 41A - 41B SC VivoCity, 1058 Nguyễn Văn Linh, KP. 1, P. Tân Phong, Quận 7, TP. HCM","Café/Dessert, ","Café - Kem, Sinh tố - Nước ép, Thức uống, Trà sữa, ",07:00 - 21:00,07:00 - 21:00,07:00 - 21:00,07:00 - 21:00,07:00 - 21:00,07:00 - 21:00,07:00 - 21:00,"Món Việt, ",no,no,yes,30.000 -100.000,7.8,7.1,7.7,low
65,Royaltea - Trà Sữa Hồng Kông - Lê Bình,10.794045,106.655734,"7 Lê Bình, P. 4, Quận Tân Bình, TP. HCM","Café/Dessert, ","Trà, Trà chanh, Sinh tố - Nước ép, Thức uống, Nước ngọt, Trà sữa, Sữa, ",,,,,,,,"Món Á, Món Trung Hoa, ",no,no,yes,40.000 -75.000,6.6,6.5,7.3,low
66,Gà Rán KFC - Hậu Giang,10.7480339,106.6353164,"549 - 551 Hậu Giang, P. 11, Quận 6, TP. HCM",Nhà hàng,"Thịt Gà ,  Fastfood - Thức ăn nhanh",09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,Món Việt,yes,no,yes,30.000 - 88.000,6.7,6.7,6.8,high
67,Freeze Coffee - Đường 30 Tháng 4,10.954167,106.824762,"292 Đường 30 Tháng 4, P. Trung Dũng, Thành Phố Biên Hòa, Đồng Nai","Café/Dessert, ","Café - Kem, Sinh tố - Nước ép, ",08:30 - 22:00,08:30 - 22:00,08:30 - 22:00,08:30 - 22:00,08:30 - 22:00,08:30 - 22:00,08:30 - 22:00,"Món Việt, ",no,no,yes,20.000 -33.000,7.0,7.1,7.1,moderate
68,Pizza Hut - Vincom Maximark 3 Tháng 2,10.776629,106.680599,"Tầng 3, Vincom Maximark, 3 Đường 3 Tháng 2, Quận 10, TP. HCM","Nhà hàng, ","Pizza & Pasta, ",10:00 - 22:30,10:00 - 22:30,10:00 - 22:30,10:00 - 22:30,10:00 - 22:30,10:00 - 22:30,10:00 - 22:30,"Mỹ, Món Âu, Ý, Châu Mỹ, ",yes,yes,yes,150.000 -330.000,7.2,7.4,7.6,moderate
69,Auntie Kim - Trà Sữa - 3 Tháng 2,10.7658088,106.6638827,"643 Đường 3 Tháng 2, P. 6, Quận 10, TP. HCM","Café/Dessert, ","Trà, Thức uống, Trà sữa, ",09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,"Món Việt, ",no,no,yes,25.000 -45.000,7.6,7.8,7.7,moderate
70,Gà Rán & Burger Lotteria - Lê Văn Việt,10.847203,106.776548,"68 Lê Văn Việt, P. Hiệp Phú, Thành Phố Thủ Đức, TP. HCM",Nhà hàng,"Thịt Gà ,  Gà rán ,  Cơm Chiên ,  Hamburger ,  Bún ,  Mì ,  Cơm ,  Fastfood - Thức ăn nhanh",07:00 - 23:00,07:00 - 23:00,07:00 - 23:00,07:00 - 23:00,07:00 - 23:00,07:00 - 23:00,07:00 - 23:00,"Món Á ,  Món Hàn",yes,no,yes,30.000 - 77.000,5.3,4.8,5.4,low
71,The Coffee House - Trường Chinh,10.8016924,106.6368017,"559 Trường Chinh, Quận Tân Bình, TP. HCM","Café/Dessert, ","Café - Kem, Sinh tố - Nước ép, Ăn vặt - Ăn nhẹ, Thức uống, Trà sữa, ",07:00 - 22:30,07:00 - 22:30,07:00 - 22:30,07:00 - 22:30,07:00 - 22:30,07:00 - 22:30,07:00 - 22:30,"Món Việt, ",no,no,yes,30.000 -50.000,7.4,7.5,7.9,moderate
72,Kem Mẹ Thủy - Ice Cream - Shop Online,10.796926,106.691176,"36 Hoa Lan, P. 2, Quận Phú Nhuận, TP. HCM","Shop Online, ","Café - Kem, Ăn vặt - Ăn nhẹ, ",07:00 - 23:00,07:00 - 23:00,07:00 - 23:00,07:00 - 23:00,07:00 - 23:00,07:00 - 23:00,07:00 - 23:00,"Món Việt, ",yes,yes,yes,30.000 -120.000,9.5,9.5,9.4,high
73,"Mì Tương Đen, Mì Cay & Mì Lạnh - Sarang Mì - Tạ Quang Bửu",10.7399147,106.676491,"613 Đ. Tạ Quang Bửu, P. 4, Quận 8, TP. HCM",Quán ăn,"Bún ,  Mì",07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,,no,no,no,0 - 0,0.0,0.0,0.0,high
74,Kem BUD’S - Đường 3 Tháng 2,10.7670697317669,106.6663958808899,"547B Đường 3 Tháng 2, P. 8, Quận 10, TP. HCM","Café/Dessert, ","Café - Kem, Sinh tố - Nước ép, Ăn vặt - Ăn nhẹ, ",10:00 - 23:00,10:00 - 23:00,10:00 - 23:00,10:00 - 23:00,10:00 - 23:00,10:00 - 23:00,10:00 - 23:00,"Mỹ, Châu Mỹ, ",yes,no,yes,40.000 -250.000,7.7,7.5,7.5,low
75,Gia Phúc Coffee,10.0896845089989,105.4339050874114,"Bốn Tổng - Một Ngàn, Huyện Cờ Đỏ, Cần Thơ","Café/Dessert, ","Café - Kem, ",06:00 - 22:00,06:00 - 22:00,06:00 - 22:00,06:00 - 22:00,06:00 - 22:00,06:00 - 22:00,06:00 - 22:00,"Món Việt, ",no,no,yes,7.000 -25.000,6.5,9.5,7.0,moderate
76,Gió Và Nước Cafe,10.964792,106.673069,"Trần Bình Trọng, Thành Phố Thủ Dầu Một, Bình Dương","Café/Dessert, ","Món nước, Café - Kem, Sinh tố - Nước ép, Cơm văn phòng, ",07:00 - 22:30,07:00 - 22:30,07:00 - 22:30,07:00 - 22:30,07:00 - 22:30,07:00 - 22:30,07:00 - 22:30,"Món Việt, ",no,no,yes,25.000 -55.000,6.6,6.8,8.3,low
77,Gà Nướng Ò Ó O - Nguyễn Tri Phương,10.765199,106.667555,"481 Nguyễn Tri Phương, P. 8, Quận 10, TP. HCM","Quán ăn, ","Thịt Gà, Bánh mì, Xôi, Bánh bao, Mì, Lẩu, Bánh - Kẹo, Salad, Cơm, Cá/bò viên, ",10:30 - 22:00,10:30 - 22:00,10:30 - 22:00,10:30 - 22:00,10:30 - 22:00,10:30 - 22:00,10:30 - 22:00,"Món Việt, ",no,yes,yes,50.000 -175.000,0.0,0.0,6.0,low
78,Hỷ Lâm Môn - Âu Cơ,10.769705,106.651293,"29 Âu Cơ, P.14, Quận 11, TP. HCM","Tiệm bánh, ","Bánh - Kẹo, ",09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,"Món Việt, ",yes,no,no,10.000 -275.000,7.5,6.8,6.9,moderate
79,Mộc Quán - Nướng Ngói,10.7390795350457,106.6891282796859,"C19/11A Đường Số 9A, Xã Bình Hưng, Huyện Bình Chánh, TP. HCM","Quán nhậu, ",,16:30 - 02:00,16:30 - 02:00,16:30 - 02:00,16:30 - 02:00,16:30 - 02:00,16:30 - 02:00,16:30 - 02:00,"Món Việt, ",yes,yes,yes,50.000 -300.000,8.3,7.0,7.7,moderate
80,Bún Bò Huế Tùng - DX070,11.036579,106.652603,"251 Đường DX070, Khu Phố 5, P. Định Hòa, Thị xã Thủ Dầu Một, Bình Dương",Quán ăn,"Phở ,  Bún ,  Miến",07:00 - 20:00,07:00 - 20:00,07:00 - 20:00,07:00 - 20:00,07:00 - 20:00,07:00 - 20:00,07:00 - 20:00,,no,no,no,0 - 0,0.0,0.0,0.0,high
81,Sukiya - Cơm Bò Hầm & Mì Ramen - Kênh Tân Hóa,10.775154,106.637947,"Đối Diện 273 Kênh Tân Hóa, P. Phú Trung, Quận Tân Phú, TP. HCM","Nhà hàng, ","Thịt Bò, Bún, Mì, Món nước, Cơm, ",10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,"Món Á, Món Nhật, ",yes,no,yes,10.000 -100.000,0.0,0.0,6.2,low
82,Simple. Tea,10.9594989943168,106.9529235363006,"Xã Bắc Sơn, Trảng Bom, Huyện Trảng Bom, Đồng Nai","Café/Dessert, ","Café - Kem, Sinh tố - Nước ép, Thức uống, ",09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,"Món Việt, ",no,no,yes,12.000 -25.000,8.5,8.5,7.5,high
83,Highlands Coffee - SG Tower,10.782763,106.700989,"Saigon Tower, 29 Lê Duẩn, P. Bến Nghé, Quận 1, TP. HCM","Café/Dessert, ","Trà, Trà chanh, Món nước, Café - Kem, Sinh tố - Nước ép, Cơm văn phòng, Ăn vặt - Ăn nhẹ, Thức uống, Bia, Nước ngọt, ",07:00 - 17:00,07:00 - 17:00,07:00 - 17:00,07:00 - 17:00,07:00 - 17:00,Tạm nghỉ,Tạm nghỉ,"Món Việt, ",no,yes,yes,9.000 -65.000,7.6,7.1,6.4,moderate
84,Starbucks Coffee - Lakai Building,10.753669,106.66965,"98 Nguyễn Tri Phương, Quận 5, TP. HCM","Café/Dessert, ","Trà, Café - Kem, Sinh tố - Nước ép, Thức uống, ",07:00 - 23:30,07:00 - 23:30,07:00 - 23:30,07:00 - 23:30,07:00 - 23:30,07:00 - 23:30,07:00 - 23:30,"Mỹ, Món Âu, Châu Mỹ, ",yes,no,yes,60.000 -100.000,7.6,8.0,7.8,moderate
85,Chè Chang Hi,10.974971,106.677101,"164 Đường D1, Khu DC Phú Hòa 1, P. Phú Hòa, Thị xã Thủ Dầu Một, Bình Dương",Quán ăn,"Đậu hũ ,  Chè ,  Bánh bao ,  Bánh - Kẹo ,  Ăn vặt - Ăn nhẹ",10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,,no,no,no,15.000 - 50.000,0.0,0.0,0.0,high
86,WinDy - Mì Cay & Bún Đậu - ĐT4,10.904827,106.6400989,"79/4 ĐT4, Ấp 7, X. Đông Thạnh, Hóc Môn, TP. HCM","Quán ăn , Shop Online","Bún ,  Mì ,  Ăn vặt - Ăn nhẹ ,  Fastfood - Thức ăn nhanh",00:00 - 03:00,11:00 - 23:59,00:00 - 03:00,11:00 - 23:59,00:00 - 03:00,11:00 - 23:59,00:00 - 03:00,"Món Việt ,  Món Á",no,no,no,0 - 0,0.0,0.0,0.0,high
87,The Alley - Trà Sữa Đài Loan - Nguyễn Thị Thập,10.739789,106.704639,"510 Nguyễn Thị Thập, P. Tân Phong, Quận 7, TP. HCM","Café/Dessert, ","Trà, Thức uống, Trà sữa, Sữa, ",09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,"Món Việt, ",no,no,yes,30.000 -70.000,6.7,6.5,7.4,low
88,"Bún Ngon - Bún Cá, Bún Nem & Bún Đậu Mắm Tôm",10.8656237,106.6631011,"Số 32 Khu Nhà Liền Kề Chung Cư Picity Higpark, Thạnh Xuân 14, P. Thạnh Xuân, Quận 12, TP. HCM","Quán ăn, ","Bún, ",06:00 - 21:00,06:00 - 21:00,06:00 - 21:00,06:00 - 21:00,06:00 - 21:00,06:00 - 21:00,06:00 - 21:00,,no,no,no,,10.0,10.0,7.5,low
89,Cơm Tấm Phúc Lộc Thọ - 590 Quang Trung,10.8359113,106.661762,"590 - 592 Quang Trung, P. 11, Quận Gò Vấp, TP. HCM","Quán ăn, ","Cơm Tấm, Cơm, ",06:00 - 22:00,06:00 - 22:00,06:00 - 22:00,06:00 - 22:00,06:00 - 22:00,06:00 - 22:00,06:00 - 22:00,"Món Việt, ",no,no,no,29.000 -55.000,6.8,6.5,7.0,moderate
90,Cháo Trắng Hàng Xanh,10.8022348,106.7113004,"283 Xô Viết Nghệ Tĩnh, P. 25, Quận Bình Thạnh, TP. HCM","Quán ăn, ","Hải sản, Cháo, Cá, Ăn vặt - Ăn nhẹ, Nem, ",13:00 - 23:59,13:00 - 23:59,13:00 - 23:59,13:00 - 23:59,13:00 - 23:59,13:00 - 23:59,13:00 - 23:59,"Món Việt, ",no,no,no,15.000 -33.000,7.0,6.2,6.1,low
91,T COFFEE - Đường Số 20,10.7439729,106.6257919,"Lô 0.12 CC Bình Phú 1 Đường Số 20, P. 11, Quận 6, TP. HCM","Café/Dessert, ","Trà, Thức uống, Trà sữa, ",08:00 - 21:30,08:00 - 21:30,08:00 - 21:30,08:00 - 21:30,08:00 - 21:30,08:00 - 21:30,08:00 - 21:30,"Món Việt, ",no,no,no,20.000 -45.000,9.4,9.0,9.0,high
92,Phúc Long Cộng Hoà,10.800532,106.660613,"1B Cộng Hòa, Quận Tân Bình, TP. HCM","Café/Dessert, ","Trà, Café - Kem, Sinh tố - Nước ép, Thức uống, Trà sữa, ",08:00 - 21:30,08:00 - 21:30,08:00 - 21:30,08:00 - 21:30,08:00 - 21:30,08:00 - 21:30,08:00 - 21:30,"Món Việt, ",yes,yes,yes,25.000 -77.000,7.1,6.4,7.0,low
93,Phúc Long 188 Trần Hưng Đạo,10.7525153,106.6666936,"188 Trần Hưng Đạo, P. 11, Quận 5, TP. HCM","Café/Dessert, ","Bánh mì, Trà, Café - Kem, Sinh tố - Nước ép, Ăn vặt - Ăn nhẹ, Thức uống, Trà sữa, ",07:15 - 21:30,07:15 - 21:30,07:15 - 21:30,07:15 - 21:30,07:15 - 21:30,07:15 - 21:30,07:15 - 21:30,"Món Việt, ",no,no,yes,25.000 -77.000,6.8,6.1,6.5,low
94,Sài Gòn Givral Bakery - Nguyễn Văn Trỗi,10.796301,106.674022,"98 Nguyễn Văn Trỗi, P. 8, Quận Phú Nhuận, TP. HCM","Tiệm bánh, ","Bánh - Kẹo, ",06:30 - 22:00,06:30 - 22:00,06:30 - 22:00,06:30 - 22:00,06:30 - 22:00,06:30 - 22:00,06:30 - 22:00,"Món Âu, Pháp, ",no,no,no,25.000 -77.000,8.0,6.9,7.0,low
95,Cafe Sân Vườn Khách Sạn Hòa Bình 2,10.3896772,105.4334976999999,"8 Lê Hồng Phong, P. Mỹ Bình, Thành Phố Long Xuyên, An Giang","Café/Dessert, ","Café - Kem, Sinh tố - Nước ép, Ăn vặt - Ăn nhẹ, Thức uống, ",09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,"Món Việt, ",no,no,yes,20.000 -70.000,0.0,7.0,7.0,high
96,"Ơ Tea - Trà Sữa, Cafe & Ăn Vặt - Đại Lộ Bình Dương",10.9923,106.6617,"564/1 Đại Lộ Bình Dương, P. Hiệp Thành, Thành Phố Thủ Dầu Một, Bình Dương","Café/Dessert, ","Trà, Trà chanh, Sinh tố - Nước ép, Thức uống, Trà sữa, Sữa, ",06:00 - 21:00,06:00 - 21:00,06:00 - 21:00,06:00 - 21:00,06:00 - 21:00,06:00 - 21:00,06:00 - 21:00,"Món Việt, ",no,no,no,20.000 -40.000,9.8,9.5,10.0,high
97,Quốc Sang - Xôi & Bánh Mì - Lê Lai,10.352428,107.077318,"230A Lê Lai, P. 4, Tp. Vũng Tàu, Vũng Tàu","Ăn vặt/vỉa hè, ","Bánh mì, Xôi, Bánh - Kẹo, Ăn vặt - Ăn nhẹ, Cơm, Nem, Fastfood - Thức ăn nhanh, ",06:00 - 22:00,06:00 - 22:00,06:00 - 22:00,06:00 - 22:00,06:00 - 22:00,06:00 - 22:00,06:00 - 12:00,"Món Việt, ",yes,yes,yes,15.000 -15.000,9.0,8.9,7.5,moderate
98,Tiệm Bánh Mì Những Chàng Trai - Thống Nhất,10.84919,106.66488,"584 - 586 - 588 Thống Nhất, P. 16, Quận Gò Vấp, TP. HCM",,,,,,,,,,,no,no,no,10.000 -20.000,0.0,0.0,0.0,low
99,Chang Hi - Chè Ngon Sáng Tạo - 492 Ngô Gia Tự,10.7603619,106.6689567,"492 Ngô Gia Tự, P. 4, Quận 10, TP. HCM",Quán ăn,Chè,09:00 - 23:00,09:00 - 23:00,09:00 - 23:00,09:00 - 23:00,09:00 - 23:00,09:00 - 23:00,09:00 - 23:00,,no,no,no,30.000 - 45.000,3.0,6.0,7.0,moderate
100,Gà Kung Fu 2 - Gà Nướng Cơm Lam - Đặng Văn Ngữ,10.7913751,106.6669371,"176 Đặng Văn Ngữ, P. 14, Quận Phú Nhuận, TP. HCM","Quán ăn, ","Hải sản, Cá, ",11:00 - 22:00,11:00 - 22:00,11:00 - 22:00,11:00 - 22:00,11:00 - 22:00,11:00 - 22:00,11:00 - 22:00,,no,no,no,15.000 -200.000,10.0,10.0,10.0,high
101,Hủ Tiếu Nam Vang Tài Anh - Nguyễn Thị Thập,10.739667,106.70505,"494 Nguyễn Thị Thập, P. Tân Quy, Quận 7, TP. HCM","Quán ăn, ","Bún, Hủ tiếu, Mì, ",06:00 - 23:00,06:00 - 23:00,06:00 - 23:00,06:00 - 23:00,06:00 - 23:00,06:00 - 23:00,06:00 - 23:00,"Món Việt, ",yes,no,yes,28.000 -60.000,7.6,7.4,7.5,low
102,Bò Kho Cô Mai - Since 1984 - Thăng Long,10.8015,106.660688,"6 Thăng Long, P. 4, Quận Tân Bình, TP. HCM","Quán ăn, ","Bánh mì, Bò Kho, Thịt Bò, Bún, Hủ tiếu, Mì, Bánh - Kẹo, ",06:00 - 22:00,06:00 - 22:00,06:00 - 22:00,06:00 - 22:00,06:00 - 22:00,06:00 - 22:00,06:00 - 22:00,"Món Việt, ",yes,no,yes,10.000 -50.000,8.0,7.9,7.9,moderate
103,Kem BUD’S - Đường 3 Tháng 2,10.7670697317669,106.6663958808899,"547B Đường 3 Tháng 2, P. 8, Quận 10, TP. HCM","Café/Dessert, ","Café - Kem, Sinh tố - Nước ép, Ăn vặt - Ăn nhẹ, ",10:00 - 23:00,10:00 - 23:00,10:00 - 23:00,10:00 - 23:00,10:00 - 23:00,10:00 - 23:00,10:00 - 23:00,"Mỹ, Châu Mỹ, ",yes,no,yes,40.000 -250.000,7.7,7.5,7.5,high
104,"Highlands Coffee - Trà, Cà Phê & Bánh - Mạc Đĩnh Chi",10.785314,106.698575,"39 Mạc Đĩnh Chi, P. Đakao, Quận 1, TP. HCM","Café/Dessert, ","Trà, Trà chanh, Bánh - Kẹo, Café - Kem, Sinh tố - Nước ép, Cơm văn phòng, Thức uống, Trà sữa, ",08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,"Món Việt, ",yes,yes,yes,9.000 -65.000,7.5,7.1,7.7,moderate
105,Mr.Coconut - Ung Văn Khiêm,10.8044965,106.7213297,"244 Ung Văn Khiêm, P. 25, Quận Bình Thạnh, TP. HCM","Ăn vặt/vỉa hè, ","Sinh tố - Nước ép, Ăn vặt - Ăn nhẹ, Thức uống, ",09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,"Món Việt, ",no,yes,yes,25.000 -35.000,9.6,9.6,9.6,low
106,Phở Hạnh - Phở Trộn Lãn Ông - Song Hành,10.8008228,106.7415497,"80 Song Hành, P. An Phú, Thành Phố Thủ Đức, TP. HCM",Quán ăn,"Thịt Gà ,  Phở ,  Bún ,  Xôi ,  Món nước ,  Miến",,,,,,,,Món Việt,no,no,no,25.000 - 40.000,4.2,4.5,5.2,high
107,Dimsum Homemade - Há Cảo Đặc Biệt - Vĩnh Viễn,10.7647097,106.6727226,"75 Vĩnh Viễn, P. 2, Quận 10, TP. HCM","Ăn vặt/vỉa hè, ","Dimsum, Ăn vặt - Ăn nhẹ, ",10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,"Món Á, Món Trung Hoa, ",no,yes,yes,30.000 -30.000,6.1,0.0,0.0,low
108,Quán Chay Thiện Quang - Trần Xuân Soạn,10.7519624,106.7139593,"281 Trần Xuân Soạn, P. Tân Kiểng, Quận 7, TP. HCM",Ăn vặt/vỉa hè,Món chay,10:00 - 20:00,10:00 - 20:00,10:00 - 20:00,10:00 - 20:00,10:00 - 20:00,10:00 - 20:00,10:00 - 20:00,,no,yes,yes,10.000 - 30.000,10.0,10.0,10.0,moderate
109,Lê Vân - Food & Drink,10.97568,106.761372,"1342C Tỉnh Lộ 747, Thị Xã Tân Uyên, Bình Dương","Café/Dessert, Tiệm bánh, ","Bánh - Kẹo, Café - Kem, Home-made, Ăn vặt - Ăn nhẹ, Thức uống, Trà sữa, ",09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,"Món Việt, ",yes,no,yes,20.000 -50.000,8.0,9.0,10.0,high
110,Quán Bangkok - Hủ Tiếu Thái,10.7430497,106.6551474,"131 Mạc Vân, P. 12, Quận 8, TP. HCM","Quán ăn, ","Đậu hũ, Bún, Thịt Bò, Beefsteak - Bò né, Chè, Hủ tiếu, Mì, Bánh canh, Lẩu, Miến, ",12:00 - 23:00,12:00 - 23:00,12:00 - 23:00,12:00 - 23:00,12:00 - 23:00,12:00 - 23:00,12:00 - 23:00,"Món Á, Món Thái, ",no,no,no,30.000 -66.000,7.4,6.4,6.1,low
111,Milano Coffee - Nguyễn Du,10.783137,106.702373,"31Bis Nguyễn Du, P. Bến Nghé, Quận 1, TP. HCM","Café/Dessert, ","Trà, Café - Kem, Sinh tố - Nước ép, Thức uống, ",07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,"Món Việt, ",no,no,yes,12.000 -25.000,8.0,7.3,8.0,moderate
112,Chè Hà Nội - Nguyễn Văn Bảo,10.821304,106.687089,"21 Nguyễn Văn Bảo, P. 4, Gò Vấp, TP. HCM",Ăn vặt/vỉa hè,"Chè ,  Ăn vặt - Ăn nhẹ",,,,,,,,"Món Bắc ,  Hà Nội",no,yes,yes,12.000 - 22.000,1.0,2.0,5.0,high
113,Ngọc Phúc Cafe,10.0936525083773,105.4298834502697,"Bốn Tổng - Một Ngàn, Huyện Cờ Đỏ, Cần Thơ","Café/Dessert, ","Café - Kem, ",06:00 - 21:00,06:00 - 21:00,06:00 - 21:00,06:00 - 21:00,06:00 - 21:00,06:00 - 21:00,06:00 - 21:00,"Món Việt, ",no,no,yes,5.000 -20.000,6.0,9.0,8.0,moderate
114,Lu's Coffee - Phạm Hùng,10.738653,106.67016,"229B Phạm Hùng, P. 4, Quận 8, TP. HCM","Café/Dessert, ","Café - Kem, Sinh tố - Nước ép, Thức uống, ",08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,"Món Việt, ",no,no,yes,20.000 -30.000,7.8,7.9,7.3,moderate
115,Nhà Hàng Lucky Star Hồ Tràm,10.4718291351992,107.4362196791332,"206 Hồ Tràm, Xã Phước Thuận, Huyện Xuyên Mộc, Vũng Tàu","Nhà hàng, ","Thịt Gà, Thịt Bò, Thịt Heo, Hải sản, Lẩu, Ăn vặt - Ăn nhẹ, ",07:00 - 23:00,07:00 - 23:00,07:00 - 23:00,07:00 - 23:00,07:00 - 23:00,07:00 - 23:00,07:00 - 23:00,"Món Việt, ",yes,yes,yes,20.000 -1.000.000,10.0,10.0,10.0,high
116,Chill Thái,10.739297,106.708014,"436B Nguyễn Thị Thập, P. Tân Quy, Quận 7, TP. HCM","Nhà hàng, ","Thịt Gà, Thịt Bò, Thịt Heo, Hải sản, Món nước, Lẩu, Cơm, Thức uống, ",09:00 - 23:00,09:00 - 23:00,09:00 - 23:00,09:00 - 23:00,09:00 - 23:00,09:00 - 23:00,09:00 - 23:00,"Món Á, Món Thái, ",yes,no,yes,50.000 -400.000,8.9,8.9,9.1,high
117,Bánh Bột Lọc Cô Bê,10.828338,106.670821,"327/28/9 Quang Trung, P. 10, Quận Gò Vấp, TP. HCM",,,,,,,,,,,yes,yes,yes,75.000 -75.000,8.4,7.8,6.0,moderate
118,Poc Poc Beer Garden,10.784671,106.693634,"39 Phạm Ngọc Thạch, P. 6, Quận 3, TP. HCM","Bar/Pub, Beer club, ","Thịt Gà, Thịt Bò, Thịt Heo, Hải sản, ",07:00 - 23:30,07:00 - 23:30,07:00 - 23:30,07:00 - 23:30,07:00 - 23:30,07:00 - 23:30,07:00 - 23:30,"Món Việt, ",yes,no,yes,70.000 -370.000,6.4,6.2,7.2,low
119,3000 TEA - 157 Ngô Gia Tự,10.973563,106.6649793,"157 Ngô Gia Tự, P. Chánh Nghĩa, Thành Phố Thủ Dầu Một, Bình Dương","Café/Dessert, ","Trà chanh, Sinh tố - Nước ép, Thức uống, Trà sữa, ",08:00 - 21:50,08:00 - 21:50,08:00 - 21:50,08:00 - 21:50,08:00 - 21:50,08:00 - 21:50,08:00 - 21:50,,no,no,no,20.000 -30.000,0.0,0.0,0.0,high
120,Bún Đậu Mắm Tôm Hà Thành - 198 Hoàng Văn Thụ,10.971556,106.666627,"198 Hoàng Văn Thụ, KDC. Chánh Nghĩa, Thành Phố Thủ Dầu Một, Bình Dương","Quán ăn, ","Bún, Gỏi, Ăn vặt - Ăn nhẹ, Thức uống, ",11:00 - 22:00,11:00 - 22:00,11:00 - 22:00,11:00 - 22:00,11:00 - 22:00,11:00 - 22:00,11:00 - 22:00,"Món Việt, ",yes,no,no,15.000 -50.000,7.5,6.0,7.8,moderate
