RestaurantID,Restaurant Name,Latitude,Longitude,Address,Type,Cuisines,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,Style,Has_Online_delivery,Has_Table_booking,Has_Wifi,Price,Product_quality(10),Serving_quality(10),Interior_design(10),preference_level,City,District,Local_address,Min_Price,Max_Price,Avg_Price,Price_range
56,phố nướng tình cờ,10.888209,106.788954,"đường gs01, kp. tây b, p. đông hòa, dĩ an, bình dương",quán ăn,"thịt bò, hải sản, món nước, lẩu, đặc sản vùng",12:00 - 23:00,12:00 - 23:00,12:00 - 23:00,12:00 - 23:00,12:00 - 23:00,12:00 - 23:00,12:00 - 23:00,món việt,yes,yes,yes,29.000 -120.000,0.0,0.0,0.0,low,bình dương,dĩ an,"đường gs01, kp. tây b, p. đông hòa",29000.0,120000.0,74500.0,91000.0
57,cộng cà phê  - vincom center,10.7781984,106.7018236,"tầng b3, vincom đồng khởi, 72 lê thánh tôn, p. bến nghé, quận 1, tp. hcm",café/dessert,"trà, café - kem, sinh tố - nước ép, thức uống, sữa",,,,,,,,món việt,no,no,yes,20.000 -50.000,7.0,7.0,7.5,low,tp. hcm,quận 1,"tầng b3, vincom đồng khởi, 72 lê thánh tôn, p. bến nghé",20000.0,50000.0,35000.0,30000.0
58,puka - sinh tố & nước ép trái cây,10.011107,105.76444,"số 49/7 trần hoàng na, p. hưng lợi, ninh kiều, cần thơ",café/dessert,"sinh tố - nước ép, thức uống",08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,món việt,no,no,no,0 - 0,0.0,0.0,0.0,high,cần thơ,ninh kiều,"số 49/7 trần hoàng na, p. hưng lợi",,,,
59,bánh canh cá lóc trần - kha vạn cân,10.8408184,106.7450514,"421 kha vạn cân, p. linh đông, thủ đức, tp. hcm",quán ăn,"bún, hải sản, món nước, bánh canh, cá, miến, món huế, đặc sản vùng, home-made, ăn vặt - ăn nhẹ",06:00 - 22:00,06:00 - 22:00,06:00 - 22:00,06:00 - 22:00,06:00 - 22:00,06:00 - 22:00,06:00 - 22:00,món việt,no,no,yes,10.000 -35.000,7.7,7.6,7.3,low,tp. hcm,thủ đức,"421 kha vạn cân, p. linh đông",10000.0,35000.0,22500.0,25000.0
60,nui xào bò - văn công khai,10.976606,106.653342,"78 văn công khai, p. phú cường, thủ dầu một, bình dương",quán ăn,"thịt bò, món nước",16:00 - 21:00,16:00 - 21:00,16:00 - 21:00,16:00 - 21:00,16:00 - 21:00,16:00 - 21:00,16:00 - 21:00,món việt,no,no,no,20.000 -30.000,7.5,7.3,8.8,high,bình dương,thủ dầu một,"78 văn công khai, p. phú cường",20000.0,30000.0,25000.0,10000.0
62,trái cây gọt sẵn & nước ép - dũng 79,10.7481417,106.7202171,"143/14/20 đường tân mỹ, p.tân thuận tây, quận 7, tp. hcm",café/dessert,"trà chanh, sinh tố - nước ép, thức uống",10:00 - 23:59,10:00 - 23:59,10:00 - 23:59,10:00 - 23:59,10:00 - 23:59,10:00 - 23:59,10:00 - 23:59,,no,no,no,,10.0,10.0,9.9,high,tp. hcm,quận 7,"143/14/20 đường tân mỹ, p.tân thuận tây",,,,
63,the library coffee,10.9822181509491,106.658347249031,"lầu 2, yame shop, 187 yersin, thủ dầu một, bình dương",café/dessert,café - kem,08:30 - 22:00,08:30 - 22:00,08:30 - 22:00,08:30 - 22:00,08:30 - 22:00,08:30 - 22:00,08:30 - 22:00,món việt,yes,no,yes,9.000 -20.000,6.9,6.8,8.0,moderate,bình dương,thủ dầu một,"lầu 2, yame shop, 187 yersin",9000.0,20000.0,14500.0,11000.0
64,phúc long coffee & tea - sc vivocity,10.7296716,106.7031452,"tầng 1 - 41a - 41b sc vivocity, 1058 nguyễn văn linh, kp. 1, p. tân phong, quận 7, tp. hcm",café/dessert,"café - kem, sinh tố - nước ép, thức uống, trà sữa",07:00 - 21:00,07:00 - 21:00,07:00 - 21:00,07:00 - 21:00,07:00 - 21:00,07:00 - 21:00,07:00 - 21:00,món việt,no,no,yes,30.000 -100.000,7.8,7.1,7.7,low,tp. hcm,quận 7,"tầng 1 - 41a - 41b sc vivocity, 1058 nguyễn văn linh, kp. 1, p. tân phong",30000.0,100000.0,65000.0,70000.0
65,royaltea - trà sữa hồng kông - lê bình,10.794045,106.655734,"7 lê bình, p. 4, tân bình, tp. hcm",café/dessert,"trà, trà chanh, sinh tố - nước ép, thức uống, nước ngọt, trà sữa, sữa",,,,,,,,"món á, món trung hoa",no,no,yes,40.000 -75.000,6.6,6.5,7.3,low,tp. hcm,tân bình,"7 lê bình, p. 4",40000.0,75000.0,57500.0,35000.0
66,gà rán kfc - hậu giang,10.7480339,106.6353164,"549 - 551 hậu giang, p. 11, quận 6, tp. hcm",nhà hàng,"thịt gà, fastfood - thức ăn nhanh",09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,món việt,yes,no,yes,30.000 - 88.000,6.7,6.7,6.8,high,tp. hcm,quận 6,"549 - 551 hậu giang, p. 11",30000.0,88000.0,59000.0,58000.0
67,freeze coffee - đường 30 tháng 4,10.954167,106.824762,"292 đường 30 tháng 4, p. trung dũng, biên hòa, đồng nai",café/dessert,"café - kem, sinh tố - nước ép",08:30 - 22:00,08:30 - 22:00,08:30 - 22:00,08:30 - 22:00,08:30 - 22:00,08:30 - 22:00,08:30 - 22:00,món việt,no,no,yes,20.000 -33.000,7.0,7.1,7.1,moderate,đồng nai,biên hòa,"292 đường 30 tháng 4, p. trung dũng",20000.0,33000.0,26500.0,13000.0
68,pizza hut - vincom maximark 3 tháng 2,10.776629,106.680599,"tầng 3, vincom maximark, 3 đường 3 tháng 2, quận 10, tp. hcm",nhà hàng,pizza & pasta,10:00 - 22:30,10:00 - 22:30,10:00 - 22:30,10:00 - 22:30,10:00 - 22:30,10:00 - 22:30,10:00 - 22:30,"mỹ, món âu, ý, châu mỹ",yes,yes,yes,150.000 -330.000,7.2,7.4,7.6,moderate,tp. hcm,quận 10,"tầng 3, vincom maximark, 3 đường 3 tháng 2",62750.0,309000.0,240000.0,180000.0
69,auntie kim - trà sữa - 3 tháng 2,10.7658088,106.6638827,"643 đường 3 tháng 2, p. 6, quận 10, tp. hcm",café/dessert,"trà, thức uống, trà sữa",09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,09:00 - 21:00,món việt,no,no,yes,25.000 -45.000,7.6,7.8,7.7,moderate,tp. hcm,quận 10,"643 đường 3 tháng 2, p. 6",25000.0,45000.0,35000.0,20000.0
70,gà rán & burger lotteria - lê văn việt,10.847203,106.776548,"68 lê văn việt, p. hiệp phú, thủ đức, tp. hcm",nhà hàng,"thịt gà, gà rán, cơm chiên, hamburger, bún, mì, cơm, fastfood - thức ăn nhanh",07:00 - 23:00,07:00 - 23:00,07:00 - 23:00,07:00 - 23:00,07:00 - 23:00,07:00 - 23:00,07:00 - 23:00,"món á, món hàn",yes,no,yes,30.000 - 77.000,5.3,4.8,5.4,low,tp. hcm,thủ đức,"68 lê văn việt, p. hiệp phú",30000.0,77000.0,53500.0,47000.0
71,the coffee house - trường chinh,10.8016924,106.6368017,"559 trường chinh, tân bình, tp. hcm",café/dessert,"café - kem, sinh tố - nước ép, ăn vặt - ăn nhẹ, thức uống, trà sữa",07:00 - 22:30,07:00 - 22:30,07:00 - 22:30,07:00 - 22:30,07:00 - 22:30,07:00 - 22:30,07:00 - 22:30,món việt,no,no,yes,30.000 -50.000,7.4,7.5,7.9,moderate,tp. hcm,tân bình,559 trường chinh,30000.0,50000.0,40000.0,20000.0
72,kem mẹ thủy - ice cream - shop online,10.796926,106.691176,"36 hoa lan, p. 2, phú nhuận, tp. hcm",shop online,"café - kem, ăn vặt - ăn nhẹ",07:00 - 23:00,07:00 - 23:00,07:00 - 23:00,07:00 - 23:00,07:00 - 23:00,07:00 - 23:00,07:00 - 23:00,món việt,yes,yes,yes,30.000 -120.000,9.5,9.5,9.4,high,tp. hcm,phú nhuận,"36 hoa lan, p. 2",30000.0,120000.0,75000.0,90000.0
73,"mì tương đen, mì cay & mì lạnh - sarang mì - tạ quang bửu",10.7399147,106.676491,"613 đ. tạ quang bửu, p. 4, quận 8, tp. hcm",quán ăn,"bún, mì",07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,07:00 - 22:00,,no,no,no,0 - 0,0.0,0.0,0.0,high,tp. hcm,quận 8,"613 đ. tạ quang bửu, p. 4",,,,
74,kem bud’s - đường 3 tháng 2,10.7670697317669,106.6663958808899,"547b đường 3 tháng 2, p. 8, quận 10, tp. hcm",café/dessert,"café - kem, sinh tố - nước ép, ăn vặt - ăn nhẹ",10:00 - 23:00,10:00 - 23:00,10:00 - 23:00,10:00 - 23:00,10:00 - 23:00,10:00 - 23:00,10:00 - 23:00,"mỹ, châu mỹ",yes,no,yes,40.000 -250.000,7.7,7.5,7.5,low,tp. hcm,quận 10,"547b đường 3 tháng 2, p. 8",40000.0,250000.0,145000.0,210000.0
75,gia phúc coffee,10.0896845089989,105.4339050874114,"bốn tổng - một ngàn, cờ đỏ, cần thơ",café/dessert,café - kem,06:00 - 22:00,06:00 - 22:00,06:00 - 22:00,06:00 - 22:00,06:00 - 22:00,06:00 - 22:00,06:00 - 22:00,món việt,no,no,yes,7.000 -25.000,6.5,9.5,7.0,moderate,cần thơ,cờ đỏ,bốn tổng - một ngàn,7000.0,25000.0,16000.0,18000.0
76,gió và nước cafe,10.964792,106.673069,"trần bình trọng, thủ dầu một, bình dương",café/dessert,"món nước, café - kem, sinh tố - nước ép, cơm văn phòng",07:00 - 22:30,07:00 - 22:30,07:00 - 22:30,07:00 - 22:30,07:00 - 22:30,07:00 - 22:30,07:00 - 22:30,món việt,no,no,yes,25.000 -55.000,6.6,6.8,8.3,low,bình dương,thủ dầu một,trần bình trọng,25000.0,55000.0,40000.0,30000.0
77,gà nướng ò ó o - nguyễn tri phương,10.765199,106.667555,"481 nguyễn tri phương, p. 8, quận 10, tp. hcm",quán ăn,"thịt gà, bánh mì, xôi, bánh bao, mì, lẩu, bánh - kẹo, salad, cơm, cá/bò viên",10:30 - 22:00,10:30 - 22:00,10:30 - 22:00,10:30 - 22:00,10:30 - 22:00,10:30 - 22:00,10:30 - 22:00,món việt,no,yes,yes,50.000 -175.000,0.0,0.0,6.0,low,tp. hcm,quận 10,"481 nguyễn tri phương, p. 8",50000.0,175000.0,112500.0,125000.0
78,hỷ lâm môn - âu cơ,10.769705,106.651293,"29 âu cơ, p.14, quận 11, tp. hcm",tiệm bánh,bánh - kẹo,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,món việt,yes,no,no,10.000 -275.000,7.5,6.8,6.9,moderate,tp. hcm,quận 11,"29 âu cơ, p.14",10000.0,200500.0,142500.0,265000.0
79,mộc quán - nướng ngói,10.7390795350457,106.6891282796859,"c19/11a đường số 9a, xã bình hưng, bình chánh, tp. hcm",quán nhậu,,16:30 - 02:00,16:30 - 02:00,16:30 - 02:00,16:30 - 02:00,16:30 - 02:00,16:30 - 02:00,16:30 - 02:00,món việt,yes,yes,yes,50.000 -300.000,8.3,7.0,7.7,moderate,tp. hcm,bình chánh,"c19/11a đường số 9a, xã bình hưng",50000.0,300000.0,175000.0,250000.0
80,bún bò huế tùng - dx070,11.036579,106.652603,"251 đường dx070, khu phố 5, p. định hòa, thủ dầu một, bình dương",quán ăn,"phở, bún, miến",07:00 - 20:00,07:00 - 20:00,07:00 - 20:00,07:00 - 20:00,07:00 - 20:00,07:00 - 20:00,07:00 - 20:00,,no,no,no,0 - 0,0.0,0.0,0.0,high,bình dương,thủ dầu một,"251 đường dx070, khu phố 5, p. định hòa",,,,
81,sukiya - cơm bò hầm & mì ramen - kênh tân hóa,10.775154,106.637947,"đối diện 273 kênh tân hóa, p. phú trung, tân phú, tp. hcm",nhà hàng,"thịt bò, bún, mì, món nước, cơm",10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,"món á, món nhật",yes,no,yes,10.000 -100.000,0.0,0.0,6.2,low,tp. hcm,tân phú,"đối diện 273 kênh tân hóa, p. phú trung",10000.0,100000.0,55000.0,90000.0
82,simple. tea,10.9594989943168,106.9529235363006,"xã bắc sơn, trảng bom, trảng bom, đồng nai",café/dessert,"café - kem, sinh tố - nước ép, thức uống",09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,món việt,no,no,yes,12.000 -25.000,8.5,8.5,7.5,high,đồng nai,trảng bom,"xã bắc sơn, trảng bom",12000.0,25000.0,18500.0,13000.0
83,highlands coffee - sg tower,10.782763,106.700989,"saigon tower, 29 lê duẩn, p. bến nghé, quận 1, tp. hcm",café/dessert,"trà, trà chanh, món nước, café - kem, sinh tố - nước ép, cơm văn phòng, ăn vặt - ăn nhẹ, thức uống, bia, nước ngọt",07:00 - 17:00,07:00 - 17:00,07:00 - 17:00,07:00 - 17:00,07:00 - 17:00,tạm nghỉ,tạm nghỉ,món việt,no,yes,yes,9.000 -65.000,7.6,7.1,6.4,moderate,tp. hcm,quận 1,"saigon tower, 29 lê duẩn, p. bến nghé",9000.0,65000.0,37000.0,56000.0
84,starbucks coffee - lakai building,10.753669,106.66965,"98 nguyễn tri phương, quận 5, tp. hcm",café/dessert,"trà, café - kem, sinh tố - nước ép, thức uống",07:00 - 23:30,07:00 - 23:30,07:00 - 23:30,07:00 - 23:30,07:00 - 23:30,07:00 - 23:30,07:00 - 23:30,"mỹ, món âu, châu mỹ",yes,no,yes,60.000 -100.000,7.6,8.0,7.8,moderate,tp. hcm,quận 5,98 nguyễn tri phương,60000.0,100000.0,80000.0,40000.0
85,chè chang hi,10.974971,106.677101,"164 đường d1, khu dc phú hòa 1, p. phú hòa, thủ dầu một, bình dương",quán ăn,"đậu hũ, chè, bánh bao, bánh - kẹo, ăn vặt - ăn nhẹ",10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,,no,no,no,15.000 - 50.000,0.0,0.0,0.0,high,bình dương,thủ dầu một,"164 đường d1, khu dc phú hòa 1, p. phú hòa",15000.0,50000.0,32500.0,35000.0
86,windy - mì cay & bún đậu - đt4,10.904827,106.6400989,"79/4 đt4, ấp 7, x. đông thạnh, hóc môn, tp. hcm","quán ăn, shop online","bún, mì, ăn vặt - ăn nhẹ, fastfood - thức ăn nhanh",00:00 - 03:00,11:00 - 23:59,00:00 - 03:00,11:00 - 23:59,00:00 - 03:00,11:00 - 23:59,00:00 - 03:00,"món việt, món á",no,no,no,0 - 0,0.0,0.0,0.0,high,tp. hcm,hóc môn,"79/4 đt4, ấp 7, x. đông thạnh",,,,
87,the alley - trà sữa đài loan - nguyễn thị thập,10.739789,106.704639,"510 nguyễn thị thập, p. tân phong, quận 7, tp. hcm",café/dessert,"trà, thức uống, trà sữa, sữa",09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,món việt,no,no,yes,30.000 -70.000,6.7,6.5,7.4,low,tp. hcm,quận 7,"510 nguyễn thị thập, p. tân phong",30000.0,70000.0,50000.0,40000.0
88,"bún ngon - bún cá, bún nem & bún đậu mắm tôm",10.8656237,106.6631011,"số 32 khu nhà liền kề chung cư picity higpark, thạnh xuân 14, p. thạnh xuân, quận 12, tp. hcm",quán ăn,bún,06:00 - 21:00,06:00 - 21:00,06:00 - 21:00,06:00 - 21:00,06:00 - 21:00,06:00 - 21:00,06:00 - 21:00,,no,no,no,,10.0,10.0,7.5,low,tp. hcm,quận 12,"số 32 khu nhà liền kề chung cư picity higpark, thạnh xuân 14, p. thạnh xuân",,,,
89,cơm tấm phúc lộc thọ - 590 quang trung,10.8359113,106.661762,"590 - 592 quang trung, p. 11, gò vấp, tp. hcm",quán ăn,"cơm tấm, cơm",06:00 - 22:00,06:00 - 22:00,06:00 - 22:00,06:00 - 22:00,06:00 - 22:00,06:00 - 22:00,06:00 - 22:00,món việt,no,no,no,29.000 -55.000,6.8,6.5,7.0,moderate,tp. hcm,gò vấp,"590 - 592 quang trung, p. 11",29000.0,55000.0,42000.0,26000.0
90,cháo trắng hàng xanh,10.8022348,106.7113004,"283 xô viết nghệ tĩnh, p. 25, bình thạnh, tp. hcm",quán ăn,"hải sản, cháo, cá, ăn vặt - ăn nhẹ, nem",13:00 - 23:59,13:00 - 23:59,13:00 - 23:59,13:00 - 23:59,13:00 - 23:59,13:00 - 23:59,13:00 - 23:59,món việt,no,no,no,15.000 -33.000,7.0,6.2,6.1,low,tp. hcm,bình thạnh,"283 xô viết nghệ tĩnh, p. 25",15000.0,33000.0,24000.0,18000.0
91,t coffee - đường số 20,10.7439729,106.6257919,"lô 0.12 cc bình phú 1 đường số 20, p. 11, quận 6, tp. hcm",café/dessert,"trà, thức uống, trà sữa",08:00 - 21:30,08:00 - 21:30,08:00 - 21:30,08:00 - 21:30,08:00 - 21:30,08:00 - 21:30,08:00 - 21:30,món việt,no,no,no,20.000 -45.000,9.4,9.0,9.0,high,tp. hcm,quận 6,"lô 0.12 cc bình phú 1 đường số 20, p. 11",20000.0,45000.0,32500.0,25000.0
92,phúc long cộng hoà,10.800532,106.660613,"1b cộng hòa, tân bình, tp. hcm",café/dessert,"trà, café - kem, sinh tố - nước ép, thức uống, trà sữa",08:00 - 21:30,08:00 - 21:30,08:00 - 21:30,08:00 - 21:30,08:00 - 21:30,08:00 - 21:30,08:00 - 21:30,món việt,yes,yes,yes,25.000 -77.000,7.1,6.4,7.0,low,tp. hcm,tân bình,1b cộng hòa,25000.0,77000.0,51000.0,52000.0
93,phúc long 188 trần hưng đạo,10.7525153,106.6666936,"188 trần hưng đạo, p. 11, quận 5, tp. hcm",café/dessert,"bánh mì, trà, café - kem, sinh tố - nước ép, ăn vặt - ăn nhẹ, thức uống, trà sữa",07:15 - 21:30,07:15 - 21:30,07:15 - 21:30,07:15 - 21:30,07:15 - 21:30,07:15 - 21:30,07:15 - 21:30,món việt,no,no,yes,25.000 -77.000,6.8,6.1,6.5,low,tp. hcm,quận 5,"188 trần hưng đạo, p. 11",25000.0,77000.0,51000.0,52000.0
94,sài gòn givral bakery - nguyễn văn trỗi,10.796301,106.674022,"98 nguyễn văn trỗi, p. 8, phú nhuận, tp. hcm",tiệm bánh,bánh - kẹo,06:30 - 22:00,06:30 - 22:00,06:30 - 22:00,06:30 - 22:00,06:30 - 22:00,06:30 - 22:00,06:30 - 22:00,"món âu, pháp",no,no,no,25.000 -77.000,8.0,6.9,7.0,low,tp. hcm,phú nhuận,"98 nguyễn văn trỗi, p. 8",25000.0,77000.0,51000.0,52000.0
95,cafe sân vườn khách sạn hòa bình 2,10.3896772,105.4334976999999,"8 lê hồng phong, p. mỹ bình, long xuyên, an giang",café/dessert,"café - kem, sinh tố - nước ép, ăn vặt - ăn nhẹ, thức uống",09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,món việt,no,no,yes,20.000 -70.000,0.0,7.0,7.0,high,an giang,long xuyên,"8 lê hồng phong, p. mỹ bình",20000.0,70000.0,45000.0,50000.0
96,"ơ tea - trà sữa, cafe & ăn vặt - đại lộ bình dương",10.9923,106.6617,"564/1 đại lộ bình dương, p. hiệp thành, thủ dầu một, bình dương",café/dessert,"trà, trà chanh, sinh tố - nước ép, thức uống, trà sữa, sữa",06:00 - 21:00,06:00 - 21:00,06:00 - 21:00,06:00 - 21:00,06:00 - 21:00,06:00 - 21:00,06:00 - 21:00,món việt,no,no,no,20.000 -40.000,9.8,9.5,10.0,high,bình dương,thủ dầu một,"564/1 đại lộ bình dương, p. hiệp thành",20000.0,40000.0,30000.0,20000.0
97,quốc sang - xôi & bánh mì - lê lai,10.352428,107.077318,"230a lê lai, p. 4, vũng tàu, vũng tàu",ăn vặt/vỉa hè,"bánh mì, xôi, bánh - kẹo, ăn vặt - ăn nhẹ, cơm, nem, fastfood - thức ăn nhanh",06:00 - 22:00,06:00 - 22:00,06:00 - 22:00,06:00 - 22:00,06:00 - 22:00,06:00 - 22:00,06:00 - 12:00,món việt,yes,yes,yes,15.000 -15.000,9.0,8.9,7.5,moderate,vũng tàu,vũng tàu,"230a lê lai, p. 4",15000.0,15000.0,15000.0,0.0
98,tiệm bánh mì những chàng trai - thống nhất,10.84919,106.66488,"584 - 586 - 588 thống nhất, p. 16, gò vấp, tp. hcm",,,,,,,,,,,no,no,no,10.000 -20.000,0.0,0.0,0.0,low,tp. hcm,gò vấp,"584 - 586 - 588 thống nhất, p. 16",10000.0,20000.0,15000.0,10000.0
99,chang hi - chè ngon sáng tạo - 492 ngô gia tự,10.7603619,106.6689567,"492 ngô gia tự, p. 4, quận 10, tp. hcm",quán ăn,chè,09:00 - 23:00,09:00 - 23:00,09:00 - 23:00,09:00 - 23:00,09:00 - 23:00,09:00 - 23:00,09:00 - 23:00,,no,no,no,30.000 - 45.000,3.0,6.0,7.0,moderate,tp. hcm,quận 10,"492 ngô gia tự, p. 4",30000.0,45000.0,37500.0,15000.0
100,gà kung fu 2 - gà nướng cơm lam - đặng văn ngữ,10.7913751,106.6669371,"176 đặng văn ngữ, p. 14, phú nhuận, tp. hcm",quán ăn,"hải sản, cá",11:00 - 22:00,11:00 - 22:00,11:00 - 22:00,11:00 - 22:00,11:00 - 22:00,11:00 - 22:00,11:00 - 22:00,,no,no,no,15.000 -200.000,10.0,10.0,10.0,high,tp. hcm,phú nhuận,"176 đặng văn ngữ, p. 14",15000.0,200000.0,107500.0,185000.0
101,hủ tiếu nam vang tài anh - nguyễn thị thập,10.739667,106.70505,"494 nguyễn thị thập, p. tân quy, quận 7, tp. hcm",quán ăn,"bún, hủ tiếu, mì",06:00 - 23:00,06:00 - 23:00,06:00 - 23:00,06:00 - 23:00,06:00 - 23:00,06:00 - 23:00,06:00 - 23:00,món việt,yes,no,yes,28.000 -60.000,7.6,7.4,7.5,low,tp. hcm,quận 7,"494 nguyễn thị thập, p. tân quy",28000.0,60000.0,44000.0,32000.0
102,bò kho cô mai - since 1984 - thăng long,10.8015,106.660688,"6 thăng long, p. 4, tân bình, tp. hcm",quán ăn,"bánh mì, bò kho, thịt bò, bún, hủ tiếu, mì, bánh - kẹo",06:00 - 22:00,06:00 - 22:00,06:00 - 22:00,06:00 - 22:00,06:00 - 22:00,06:00 - 22:00,06:00 - 22:00,món việt,yes,no,yes,10.000 -50.000,8.0,7.9,7.9,moderate,tp. hcm,tân bình,"6 thăng long, p. 4",10000.0,50000.0,30000.0,40000.0
104,"highlands coffee - trà, cà phê & bánh - mạc đĩnh chi",10.785314,106.698575,"39 mạc đĩnh chi, p. đakao, quận 1, tp. hcm",café/dessert,"trà, trà chanh, bánh - kẹo, café - kem, sinh tố - nước ép, cơm văn phòng, thức uống, trà sữa",08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,08:00 - 22:00,món việt,yes,yes,yes,9.000 -65.000,7.5,7.1,7.7,moderate,tp. hcm,quận 1,"39 mạc đĩnh chi, p. đakao",9000.0,65000.0,37000.0,56000.0
105,mr.coconut - ung văn khiêm,10.8044965,106.7213297,"244 ung văn khiêm, p. 25, bình thạnh, tp. hcm",ăn vặt/vỉa hè,"sinh tố - nước ép, ăn vặt - ăn nhẹ, thức uống",09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,món việt,no,yes,yes,25.000 -35.000,9.6,9.6,9.6,low,tp. hcm,bình thạnh,"244 ung văn khiêm, p. 25",25000.0,35000.0,30000.0,10000.0
106,phở hạnh - phở trộn lãn ông - song hành,10.8008228,106.7415497,"80 song hành, p. an phú, thủ đức, tp. hcm",quán ăn,"thịt gà, phở, bún, xôi, món nước, miến",,,,,,,,món việt,no,no,no,25.000 - 40.000,4.2,4.5,5.2,high,tp. hcm,thủ đức,"80 song hành, p. an phú",25000.0,40000.0,32500.0,15000.0
107,dimsum homemade - há cảo đặc biệt - vĩnh viễn,10.7647097,106.6727226,"75 vĩnh viễn, p. 2, quận 10, tp. hcm",ăn vặt/vỉa hè,"dimsum, ăn vặt - ăn nhẹ",10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,10:00 - 22:00,"món á, món trung hoa",no,yes,yes,30.000 -30.000,6.1,0.0,0.0,low,tp. hcm,quận 10,"75 vĩnh viễn, p. 2",30000.0,30000.0,30000.0,0.0
108,quán chay thiện quang - trần xuân soạn,10.7519624,106.7139593,"281 trần xuân soạn, p. tân kiểng, quận 7, tp. hcm",ăn vặt/vỉa hè,món chay,10:00 - 20:00,10:00 - 20:00,10:00 - 20:00,10:00 - 20:00,10:00 - 20:00,10:00 - 20:00,10:00 - 20:00,,no,yes,yes,10.000 - 30.000,10.0,10.0,10.0,moderate,tp. hcm,quận 7,"281 trần xuân soạn, p. tân kiểng",10000.0,30000.0,20000.0,20000.0
109,lê vân - food & drink,10.97568,106.761372,"1342c tỉnh lộ 747, tân uyên, bình dương","café/dessert, tiệm bánh","bánh - kẹo, café - kem, home-made, ăn vặt - ăn nhẹ, thức uống, trà sữa",09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,09:00 - 22:00,món việt,yes,no,yes,20.000 -50.000,8.0,9.0,10.0,high,bình dương,tân uyên,1342c tỉnh lộ 747,20000.0,50000.0,35000.0,30000.0
